學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,2,703014001,"數位系統導論","廖文宏","二D56","大仁200301",3.0,必修,"資訊二",中文,否,學士班,"＠備註:本課程有實驗課程，雙主修及輔系同學請留意。"
114,2,703850001,"社群媒體資料分析","謝佩璇","二234","大仁200106",3.0,選修,"資訊二資訊三",英文,是,學士班,"＠備註:無"
114,2,754943001,"神經退化及再生","趙知章","三34","大智190306",2.0,選修,"神科碩一神科碩二",中文,否,碩士班,"＠備註:無"
114,2,755947001,"量子計算","許琇娟","一78E","慎固800103",3.0,選修,"應物碩一應物碩二",英文,是,碩士班,"＠備註:無"
114,2,782022001,"電磁學（二）","許琇娟","五78E","商館260311",3.0,必修,"電物學程",中文,否,學士班,"＠備註:無"
114,2,Z23937001,"大數據與社會分析","卞中佩","五234","國際360304",3.0,選修,"創國碩士",英文,是,碩士班,"＠備註:英文授課/此課程同 ""ZU1942001 大數據與社會分析"" (選修) 及 ""ZU1035001/Z23925001 專題三：大數據與社會分析"" (群修/選修)，請學生避免重複修習。"
114,2,ZU1047001,"大數據與社會分析","卞中佩","五234","國際360304",3.0,群修,"創國學三創國學四",英文,是,學士班,"＠備註:英文授課/此課程同 ""ZU1942001 大數據與社會分析"" (選修) 及 ""ZU1035001/Z23925001 專題三：大數據與社會分析"" (群修/選修)，請學生避免重複修習。"
114,2,002097021,"體育[女]—排球初級","嚴雅婷","一56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002112011,"體育[女]—女體適能","林文乙","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館健身教室"
114,2,002301001,"體育[男女合班]—網球初級","杜錦豊","一56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山網球場"
114,2,002303051,"體育[男女合班]—桌球初級","謝明輝","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002305031,"體育[男女合班]—慢速壘球初級","王清欉","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002311031,"體育[男女合班]—足球初級","林貴彬","三56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002339011,"體育[男女合班]—木球初級","王思宜","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：���球場(體育館前)"
114,2,002339031,"體育[男女合班]—木球初級","王思宜","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場(體育館前)"
114,2,002339041,"體育[男女合班]—木球初級","王思宜","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場(體育館前)"
114,2,002350001,"體育[男女合班]—武術初級","張仲豪","二12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館綜合教室"
114,2,002350011,"體育[男女合班]—武術初級","張仲豪","五34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館綜合教室"
114,2,002361021,"體育[男女合班]—籃球初級","陳子威","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,002362001,"體育[男女合班]—瑜珈初級","賴芳貞","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002366071,"體育[男女合班]—羽球初級","陳志威","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002367001,"體育[男女合班]—慢速壘球中級","王清欉","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002380001,"體育[男女���班]—民俗體育","黃景達","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館北區入口"
114,2,002008011,"體育[男女合班]—健康體適能","陳志威","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館健身教室"
114,2,002062011,"體育[女]—羽球初級","黃郁琦","五12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002303081,"體育[男女合班]—桌球初級","謝明輝","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002312001,"體育[男]—男體適能","林文乙","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館健身教室"
114,2,002342001,"體育[男女合班]—高低衝擊有氧初級","王偉帆","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002343011,"體育[男女合班]—橄欖球初級","林文乙","五34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002362021,"體育[男女合班]—瑜珈初級","賴芳貞","三78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002363001,"體育[男女合班]—爵士舞初級","林維芬","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002369001,"體育[男女合班]—現代舞初級","林維芬","三12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002380011,"體育[男女合班]—民俗體育","黃景達","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館北區入口"
114,2,002380021,"體育[男女合班]—民俗體育","黃景達","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館北區入口"
114,2,002390011,"體育[男女合班]—活力有氧初級","王偉帆","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002062041,"體育[女]—羽球初級","陳志威","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球館"
114,2,002151001,"體育[女]—排球中級","嚴雅婷","一78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002303011,"體育[男女合班]—桌球初級","朱昌勇","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點��體育館桌球教室"
114,2,002303021,"體育[男女合班]—桌球初級","朱昌勇","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002303061,"體育[男女合班]—桌球初級","謝明輝","一56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002303071,"體育[男女合班]—桌球初級","謝明輝","二12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002311021,"體育[男女合班]—足球初級","林貴彬","三78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002311041,"體育[男女合班]—足球初級","林貴彬","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002329001,"體育[男]—籃球中級","陳子威","五78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,002339001,"體育[男女合班]—木球初級","王思宜","一56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場(體育館前)"
114,2,002012011,"體育[男]—羽球初級","黃郁琦","五34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002062031,"體育[女]—羽球初級","楊瑞珠","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002065011,"體育[女]—桌球初級","朱昌勇","五12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002112001,"體育[女]—女體適能","林文乙","五12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館健身教室"
114,2,002303041,"體育[男女合班]—桌球初級","謝明輝","一78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002327001,"體育[男女合班]—排球初級","吳高讚","三56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002327011,"體育[男女合班]—排球初級","張峻豪","三78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002343001,"體育[男女合班]—橄欖球初級","林文乙","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002347001,"體育[男女合班]—健走","洪鈺釗","一12","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002347021,"體育[男女合班]—健走","洪鈺釗","三12","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002348001,"體育[男女合班]—跆拳道與防身術初級","柯玉貞","五56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館綜合教室"
114,2,002348011,"體育[男女合班]—跆拳道與防身術初級","柯玉貞","五78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館綜合教室"
114,2,002362011,"體育[男女合班]—瑜珈初級","賴芳貞","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002368011,"體育[男女合班]—定向越野","莊珮琪","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002371001,"體育[男女合班]—國際標準舞初級（恰恰、探戈）","曾建嘉","一56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002371011,"體育[男女合班]—國際標準舞初級（恰恰、探戈）","曾建嘉","一78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002390001,"體育[男女合班]—活力有氧初級","王偉帆","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002021011,"體育[男]—籃球初級","范耿祥","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,002065021,"體育[女]—桌球初級","朱昌勇","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002071011,"體育[女]—籃球初級","范耿祥","五56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,002305021,"體育[男女合班]—慢速壘球初級","温良財","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002325011,"體育[男女合班]—排球中級","張峻豪","三56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002334001,"體育[男女合班]—排球高級","吳高讚","三78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館排球場"
114,2,002335011,"體育[男女合班]—桌球中��","朱昌勇","五34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002338001,"體育[男女合班]—游泳中級","李惠婷","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002341001,"體育[男女合班]—彼拉提斯墊上技巧","呂潔如","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館韻律教室"
114,2,002361011,"體育[男女合班]—籃球初級","陳子威","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山運動園區籃球場"
114,2,002368001,"體育[男女合班]—定向越野","莊珮琪","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002368021,"體育[男女合班]—定向越野","莊珮琪","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前"
114,2,002374001,"體育[男女合班]—田徑運動入門","洪鈺釗","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：田徑場"
114,2,002377001,"體育[男女合班]—綜合體能訓練","吳家慶","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館飛輪教室"
114,2,002387001,"體育[男女合班]—游泳初級","李惠婷","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002888001,"體育[男女合班]—羽球實務（選修）","陳志威","二78","",2.0,選修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球館"
114,2,002009001,"體育[男女合班]—適應體育","陳志威","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:請詳閱體育選課規定；第1堂課集合地點：體育室會議區"
114,2,002051001,"體育[男]—羽球中級","陳志威","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002113011,"體育[女]—籃球中級","陳子威","五56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,002115001,"體育[女]—羽球中級","陳志威","三12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002301021,"體育[男女合班]—網球初級","張凱隆","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山網球場"
114,2,002337001,"體育[男女合班]—羽球中級","楊瑞珠","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002340011,"體育[男女合班]—網球中級","張凱隆","三56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山網球場"
114,2,002346001,"體育[男女合班]—鐵人三項初級","吳家慶","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館飛輪教室"
114,2,002366001,"體育[男女合班]—羽球初級","楊瑞珠","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002366041,"體育[男女合班]—羽球初級","楊瑞珠","三12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002373001,"體育[男女合班]—田徑","洪鈺釗","四12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：田徑場"
114,2,002373011,"體育[男女合班]—田徑","洪鈺釗","五12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：田徑場"
114,2,002374011,"體育[男女合班]—田徑運動入門","洪鈺釗","五34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：田徑場"
114,2,002378001,"體育[男女合班]—五人制足球","林貴彬","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前。上課地點：環山足球場。"
114,2,002383001,"體育[男女合班]—羽球高級","陳志威","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002012021,"體育[男]—羽球初級","黃郁琦","二12","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002301031,"體育[男女合班]—網球初級","張凱隆","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山網球場"
114,2,002328001,"體育[男女合班]—足球中級","林貴彬","四78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：足球場"
114,2,002335001,"體育[男女合班]—桌球中級","謝明輝","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002060001,"體育[男]—游泳初級（捷泳）","吳浚鋒","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002076011,"體育[女]—游泳初級","李惠婷","二56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002335021,"體育[男女合班]—桌球中級","朱昌勇","二78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002337011,"體育[男女合班]—羽球中級","楊瑞珠","四34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002340021,"體育[男女合班]—網球中級","杜錦豊","一78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：環山網球場"
114,2,002355001,"體育[男女合班]—武術中級","張仲豪","二34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館綜合教室"
114,2,002366011,"體育[男女合班]—羽球初級","楊瑞珠","三34","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館羽球場"
114,2,002378011,"體育[男女合班]—五人制足球","林貴彬","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:第1堂課集合地點：體育館前。上課地點：環山足球場。"
114,2,002384001,"體育[男女合班]—桌球高級","謝明輝","三56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館桌球教室"
114,2,002386001,"體育[男女合班]—游泳初級（捷泳）","吳浚鋒","四78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002387011,"體育[男女合班]—游泳初級","吳浚鋒","四56","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：游泳館"
114,2,002021021,"體育[男]—籃球初級","范耿祥","四78","",1.0,必修,"體育",中文,否,學士班,"＠備註:上課地點：體育館籃球場"
114,2,003829101,"全民國防教育軍事訓練—防衛動員","馮永志","二56","學思040302",2.0,選修,"外交系",中文,否,學士班,"＠備註:無"
114,2,003828101,"全民國防教育軍事訓練—全民國防","董慧明","四78","綜合中央大教室 (270751)",2.0,選修,"外交系",中文,否,學士班,"＠備註:無"
114,2,003830101,"全民國防教育軍事訓練—國防科技","馮永志","二78","學思040302",2.0,選修,"外交系",中文,否,學士班,"＠備註:無"
114,2,003830111,"全民國防教育軍事訓練—國防科技","姚宏旻","三34","學思040302",2.0,選修,"外交系",中文,否,學士班,"＠備註:無"
114,2,100826001,"新媒體創作思考","吳彥杰","二234","創意實驗室",3.0,選修,"文院學士",中文,否,學士班,"＠備註:本課程與創新創造力研究中心（人文創新學程）合開，文學院學生請選此科目代號：100826-001；非文學院學生請選另一科目代號：070205-001。"
114,2,101033001,"歷代文選及習作","高振宏","二234","研究250202",3.0,必修,"中文二乙",中文,否,學士班,"＠備註:無"
114,2,101066001,"語言學概論","宋韻珊","二D56","研究250101",3.0,群修,"中文一甲中文一乙",中文,否,學士班,"＠備註:無"
114,2,101856001,"電影文學","洪燕梅","三D56","綜北270101",3.0,選修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,103157001,"西洋史學名著選讀專題","楊瑞松","二D56","季陶340407",3.0,群修,"歷史三",中文,否,學士班,"＠備註:無"
114,2,100802001,"邏輯","陳貴正","四234","學思040202",3.0,選修,"文院學士",中文,否,學士班,"＠備註:本課號為院基礎課程，與哲學系合開。哲學系同學，請勿選此課號；哲學系請選課號：104049001。"
114,2,101779001,"神話、圖像與心靈專題","高莉芬","四D56","百年330213",3.0,選修,"中文二乙",中文,否,學士班,"＠備註:無"
114,2,101879001,"書法","黃庭頎","五234","慧美書道講堂",3.0,選修,"中文一甲中文一乙",中文,否,學士班,"＠備註:無"
114,2,103118001,"中國社會史","王德權","五234","季陶340414",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,103131001,"憲政史專題","薛化元","四D56","季陶340407",3.0,群修,"歷史三",中文,否,學士班,"＠備註:無"
114,2,103260001,"史蹟與文化資產專題","黃仁姿","五D56","季陶340516",3.0,群修,"歷史三",中文,否,學士班,"＠備註:無"
114,2,104226001,"現象學研究方法論：經驗現象學","李維倫","二234","百年330222",3.0,群修,"哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,104227001,"他心：他人與動物","陳貴正","一567","學思040303",3.0,群修,"哲學一哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,101797001,"杜甫詩","廖棟樑","五234","逸仙050101",3.0,選修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,103415001,"德國史（一）","陳致宏","三D56","道藩320119",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,104065121,"心靈哲學","謝昭銳","四567","大勇210101",3.0,群修,"哲學一哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,101067021,"詞選","侯雅文","三234","資訊140107",3.0,必修,"中文二乙",中文,否,學士班,"＠備註:無"
114,2,104082001,"西洋哲學史（二）","張國賢","三234","道藩320119",3.0,必修,"哲學一",中文,否,學士班,"＠備註:無"
114,2,100837001,"歷史閱讀與書寫","陳秀芬","二D56","季陶340108",3.0,選修,"文院學士",中文,否,學士班,"＠備註:本課程與歷史系合開，歷史系學生請勿選本院課號。"
114,2,101005022,"中國思想史","陳睿宏","五234","井塘020101",3.0,必修,"中文三乙",中文,否,學士班,"＠備註:無"
114,2,101008012,"中國文學史","侯雅文","四234","資訊140107",3.0,必修,"中文二乙",中文,否,學士班,"＠備註:無"
114,2,101034001,"學庸","劉柏宏","五234","百年330304",3.0,群修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,101041001,"兩漢經學","鄭雯馨","三D56","綜北270404",3.0,群修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,101044001,"宋明理學","田富美","五234","綜北270206",3.0,群修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,101057001,"文法學","呂昭明","二78E","綜北270207",3.0,群修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,101780001,"文學與文化評論","陳碩文","一D56","學思040208",3.0,選修,"中文四甲中文四乙",中文,否,學士班,"＠備註:無"
114,2,101789001,"港澳文學選讀","張堂錡","一D56","百年330109",3.0,選修,"中文一甲中文��乙",中文,否,學士班,"＠備註:無"
114,2,101811001,"類型電影研究","聞天祥","一CD5","綜北270101",3.0,選修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,103200001,"中世紀基督宗教史","崔國瑜","四D56","季陶340406",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,103246001,"近現代歷史中的人群移動專題","藍適齊","四78E","研究250421",3.0,群修,"歷史三",中文,否,學士班,"＠備註:無"
114,2,103278001,"台灣史檔案研讀與應用","黃仁姿","三D56","季陶340413",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,103M02001,"歷史與策展實務","金仕起","一234","國際360202",0.6,選修,"歷史三",中文,否,學士班,"＠備註:3/16、3/23、3/30密集授課"
114,2,104224001,"論語","馬愷之","一567","百年330107",3.0,群修,"哲學一哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,104225001,"列維納斯現象學","羅麗君","三234","百年330304",3.0,群修,"哲學一哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,104730001,"敘事的實務","汪文聖","四78E","大勇210206",3.0,選修,"哲學二",中文,否,學士班,"＠備註:無"
114,2,101011001,"文學概論","鄭文惠","一78E","商館260102",3.0,群修,"中文一甲中文一乙",中文,否,學士班,"＠備註:無"
114,2,101029001,"中國現代散文選讀","王婉如","一D56","資訊140106",3.0,群修,"中文一甲中文一乙",中文,否,學士班,"＠備註:無"
114,2,101033011,"歷代文選及習作","古育安","二234","學思040301",3.0,必修,"中文二甲",中文,否,學士班,"＠備註:無"
114,2,101038001,"韓非子","古育安","一D56","百年330203",3.0,群修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,101065011,"詩選","陳成文","四567","百年330305",3.0,必修,"中文一甲",中文,否,學士班,"＠備註:無"
114,2,101069001,"曲選","侯雲舒","二D56","資訊140401",3.0,必修,"中文三甲",中文,否,學士班,"＠備註:無"
114,2,103262001,"台灣、東亞與世界文明（二）","金仕起","四234","季陶340413",3.0,必修,"歷史一",中文,否,學士班,"＠備註:限本系及輔系雙主修生"
114,2,103277001,"史學多元實踐","許慧琦","一D56","季陶340407",3.0,必修,"歷史三",中文,否,學士班,"＠備註:限本系及輔雙生修習"
114,2,103279001,"歐洲近代思想史（1750至今）","吳孟軒","二D56","季陶340406",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,104018001,"中國哲學史（���）","吳啟超","二234","季陶340107",3.0,必修,"哲學二",中文,否,學士班,"＠備註:無"
114,2,104119122,"倫理學史","馬愷之","五567","道藩320218",3.0,群修,"哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,104770001,"鄂蘭哲學導論","林淑芬","三56","百年330304",2.0,選修,"哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,101065021,"詩選","陳成文","五234","百年330305",3.0,必修,"中文一乙",中文,否,學士班,"＠備註:無"
114,2,101841001,"現當代文藝思潮","周志煌","二D56","研究250202",3.0,選修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,103266001,"東亞佛教文化史","林佩瑩","二D56","百年330108",3.0,群修,"歷史三",中文,否,學士班,"＠備註:無"
114,2,101008002,"中國文學史","曾守正","四234","法學院312講堂",3.0,必修,"中文二甲",中文,否,學士班,"＠備註:無"
114,2,101023001,"大陸當代小說選讀","張惠珍","三78E","綜北270207",3.0,群修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,101067011,"詞選","陳英傑","三234","法學院312講堂",3.0,必修,"中文二甲",中文,否,學士班,"＠備註:無"
114,2,101069011,"曲選","侯雲舒","三234","資訊140106",3.0,必修,"中文三乙",中文,否,學士班,"＠備註:無"
114,2,101698001,"文獻學","林桂如","四D56","綜南270315",3.0,選修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,103265001,"歷史閱讀與書寫","陳秀芬","二D56","季陶340108",3.0,必修,"歷史一",中文,否,學士班,"＠備註:限本系及輔系雙修生"
114,2,103280001,"早期近代英國史（都鐸王朝）","周怡齡","二234","季陶340406",3.0,群修,"歷史二",中文,否,學士班,"＠備註:無"
114,2,103410001,"美國史（二）","周一騰","三34","季陶340516",2.0,群修,"歷史二",英文,是,學士班,"＠備註:���"
114,2,104088111,"法家哲學","詹康","二D56","百年330012",3.0,群修,"哲學一哲學二哲學三哲學四",中文,否,學士班,"＠備註:無"
114,2,101005012,"中國思想史","陳睿宏","四234","綜南270312",3.0,必修,"中文三甲",中文,否,學士班,"＠備註:無"
114,2,101016001,"詩經","車行健","四D56","研究250307",3.0,群修,"中文二甲中文二乙",中文,否,學士班,"＠備註:無"
114,2,101045001,"清代學術思想","黃庭頎","四D56","百年330406",3.0,群修,"中文四甲中文四乙",中文,否,學士班,"＠備註:無"
114,2,101055001,"文心雕龍","陳英傑","二234","資訊140107",3.0,群修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,101062001,"臺灣文學史","黃美娥","四567","資訊140207",3.0,群修,"中文三甲中文三乙",中文,否,學士班,"＠備註:無"
114,2,158709001,"數位人文學概論","鄭有容","三D56","百年電腦室",3.0,選修,"台史碩一台史碩二",中文,否,碩士班,"＠備註:無"
114,2,151543001,"中國文學中的神、鬼、妖專題研究","高振宏","三234","研究250422",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154220001,"獨立研究：尼采的遊戲哲學","羅麗君","二234","百年330226",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:選課前請先洽授課教師。"
114,2,161722001,"漢語語法理論與教學","張郇慧","二234","國際360611",3.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:無"
114,2,912892001,"日據時期台灣小說研究與教學","崔末順","六234日234","",3.0,選修,"國教碩一國教碩二國教碩三",中文,否,碩士班,"＠備註:國教碩A群"
114,2,151495001,"感官文化的現代轉向：近現代中國的新感覺結構","陳碩文、鄭文惠","未定或彈性","",1.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,161781001,"華語語音教學研究","杜容玥","三D56","國際360611",3.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:無"
114,2,100728001,"捷克視角下的漢字研究與華語文教學","林宏明","未定或彈性","",1.0,選修,"文院博士文院碩士",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,100730001,"感官文化的現代轉向：近現代中國的新感覺結構","陳碩文、鄭文惠","未定或彈性","",1.0,選修,"文院博士文院碩士",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
